42101:94664,70830,83172,60542,52323,
42102:55716,10316,60652,32244,23888,
42103:72724,57453,59212,32012,44037,
42104:84491,20632,7154,47926,69695,
42105:98292,42610,33805,21882,16987,
42106:39479,10430,59044,10619,35652,
42107:39154,37099,83288,51889,49810,
42108:78932,84475,46618,35838,53849,
42109:40842,33185,81792,47687,21102,
42110:92418,79276,78957,50832,7480,
42111:12355,48604,74822,23820,87344,
42112:32603,88860,99403,78406,6687,
42113:84244,14825,18981,29456,89990,
42114:27867,50605,19481,60808,3255,
42115:66995,27998,73194,39397,66860,
42116:37923,87524,63721,93331,55117,
42117:93035,91199,66095,72736,91961,
42118:98867,58192,95787,6103,2197,
42119:59635,32773,62654,29376,57595,
42120:13987,94933,58719,7707,5843,
42121:30856,84097,92977,28723,18410,
42122:77108,68254,30448,62778,96866,
42123:45920,13525,96757,42400,43055,
42124:47565,63548,878,16439,64166,
42125:90384,49455,34048,53526,4635,
42126:42473,73826,62094,83817,70919,
42127:28149,17200,19761,52542,59755,
42128:88921,93758,11060,94190,75623,
42129:44740,83942,11351,68068,74700,
42130:17562,47080,82702,38015,45589,
42131:37627,30345,53417,61330,18264,
42132:40781,20871,63492,69124,97382,
42133:57594,33304,71259,85843,37705,
42134:28387,57759,81953,52259,40884,
42135:8801,82624,12720,33910,55270,
42136:54895,90184,93410,78433,90908,
42137:26883,99822,97759,57249,15623,
42138:94651,55623,30567,54709,32549,
42139:3981,45779,58141,32385,86223,
42140:40906,58439,29911,32856,70034,
42141:76449,3103,28829,63542,88899,
42142:71545,91436,37776,55796,50152,
42143:28677,31315,35535,59632,23859,
42144:66062,17661,87538,83765,44036,
42145:98082,29612,39520,36630,84489,
42146:23560,61226,68163,73121,94240,
42147:25487,60083,38932,46121,71455,
42148:43599,80684,89117,1749,20199,
42149:28537,75279,2756,11703,69179,
42150:34703,20316,50180,69001,23540,
42151:71134,55959,730,3581,13735,
42152:99016,40373,63044,45068,67618,
42153:65864,54264,58392,56067,44857,
42154:10464,14647,79758,46150,17393,
42155:51007,43212,87015,42222,17625,
42156:68082,25364,51650,99320,19922,
42157:83000,62321,70836,12599,30987,
42158:91768,17228,84181,71166,76356,
42159:64409,97776,38086,82718,28966,
42160:21601,92412,27285,50332,30017,
42161:44452,21298,11397,71827,820,
42162:97694,94215,92331,20487,44020,
42163:26462,64150,26598,38123,52976,
42164:33661,73193,84899,31239,61004,
42165:52589,49721,30135,62369,79988,
42166:26912,85863,46324,44935,53555,
42167:56727,76844,47977,61772,80071,
42168:81307,23303,34837,46712,44789,
42169:19873,63954,57354,57407,61036,
42170:71370,41019,92886,17682,76947,
42171:4967,71944,20953,88198,38405,
42172:6725,33631,25611,71256,12471,
42173:94491,62739,26944,88167,59871,
42174:90558,97728,28187,12530,54543,
42175:81142,32218,85122,10444,56961,
42176:79642,67282,43250,42947,38328,
42177:62032,18068,63726,31564,33408,
42178:41840,82103,59856,41973,77343,
42179:64476,15367,26184,98866,48403,
42180:49769,43322,38854,52174,73241,
42181:76800,95317,10702,94358,89078,
42182:79311,19012,9740,3135,38391,
42183:13729,75106,96595,24095,56510,
42184:52796,85191,11917,93396,31671,
42185:78420,27640,81595,95299,61742,
42186:42611,39211,30925,3993,20405,
42187:85577,17604,84850,68532,1244,
42188:2467,98323,81349,9321,58388,
42189:85341,75336,38879,57860,46417,
42190:36658,69060,52198,32832,81985,
42191:40298,49798,4850,29488,59159,
42192:95793,87000,50326,90411,98720,
42193:77876,32953,30582,46317,35614,
42194:50357,88090,95538,63145,22081,
42195:20071,37092,34560,82542,43249,
42196:42808,60438,97111,57352,30966,
42197:14063,52566,19822,77782,23099,
42198:13937,84409,62877,46530,85955,
42199:59361,96597,96783,86439,91408,
42200:5580,52455,21745,56447,85784,
42201:93496,19950,73655,43242,33748,
42202:42561,17421,74447,96742,66996,
42203:48659,66722,87814,57603,80218,
42204:43601,90735,18048,96508,13196,
42205:97907,86417,15202,35533,82882,
42206:53133,76510,68674,41439,45723,
42207:95021,86581,17352,82032,52083,
42208:15160,76808,63312,2906,86323,
42209:34962,54551,98355,9488,53454,
42210:25111,49127,52158,39262,78665,
42211:35266,29474,78793,39105,16372,
42212:59636,58981,73028,7067,78390,
42213:75415,1794,45861,15201,92511,
42214:72757,12501,12156,40783,48822,
42215:36237,73172,84637,19136,23819,
42216:51584,13871,88018,39326,61780,
42217:6914,83037,89993,21500,29357,
42218:40611,35806,18251,63275,39375,
42219:61605,41941,70205,88967,41279,
42220:3803,91319,58401,30710,92446,
42221:14757,20824,89171,6051,7108,
42222:57408,42155,99385,43212,87015,
42223:69712,78212,21633,60719,15235,
42224:45873,70683,8261,99565,22546,
42225:86496,95802,13313,6582,26997,
42226:18802,21422,270,42867,94995,
42227:83269,36556,40541,44204,36880,
42228:22636,5849,49636,11543,33289,
42229:64392,82307,26750,78607,43924,
42230:58470,18124,32009,91131,66243,
42231:44383,62377,84908,73662,55762,
42232:5594,43971,25332,58198,24989,
42233:38997,77749,51215,13186,67168,
42234:83422,53893,40865,85831,75081,
42235:24399,7646,74896,61757,16273,
42236:17468,50037,83806,31420,15246,
42237:67181,16149,34514,40604,11280,
42238:83599,69683,21781,12635,93024,
42239:20164,68448,44495,17482,4826,
42240:53180,92346,36407,95814,55344,
42241:24584,57591,87384,13975,40393,
42242:38298,80305,90693,51219,52173,
42243:92251,69975,42356,96072,87101,
42244:13563,13928,68908,12310,27516,
42245:32242,71312,79809,13449,7123,
42246:16663,77262,51321,37569,27673,
42247:53199,66758,12439,19772,73626,
42248:6315,98690,57650,57887,36646,
42249:22971,7822,60053,36063,81858,
42250:86883,73238,4702,53376,60777,
42251:85994,29787,2648,99937,80919,
42252:18553,77575,11052,61049,36151,
42253:47832,68994,52640,22094,69063,
42254:58870,64762,89123,92900,2580,
42255:45887,87061,89689,19692,69700,
42256:13385,21683,34079,76723,563,
42257:50200,17512,15956,756,15172,
42258:2281,13819,33845,68134,12526,
42259:10255,45709,90132,57816,55036,
42260:4681,48734,11942,63615,60503,
42261:13106,98574,55903,84638,74120,
42262:20534,68122,38623,25396,47329,
42263:88395,77866,64212,83744,43434,
42264:45937,24444,3550,80421,74755,
42265:98188,95999,55143,53677,18512,
42266:21259,60128,26051,20420,27136,
42267:11462,63715,91340,43951,6214,
42268:62133,74079,48091,46201,18924,
42269:88848,68577,38582,77933,66128,
42270:46269,50773,94722,21063,44177,
42271:49630,38813,32920,88632,18647,
42272:51118,14442,1376,65073,57204,
42273:5981,59444,56146,48272,48926,
42274:18109,47778,61309,1570,98534,
42275:31235,56689,12248,34205,44561,
42276:16741,90844,7064,66260,33875,
42277:59121,77710,16864,22907,44553,
42278:88517,74359,1027,28824,62254,
42279:98824,2742,81879,76997,50942,
42280:41230,14948,209,7246,1567,
42281:53461,25401,43132,89588,43512,
42282:98895,28515,34941,41506,30383,
42283:2041,55650,69444,42834,79209,
42284:15977,29797,44571,41080,88446,
42285:7476,88233,47287,57291,34096,
42286:16393,2079,84966,45576,69139,
42287:3363,43195,97658,41113,31908,
42288:48171,13650,26940,99785,30717,
42289:74429,41923,21039,53541,60003,
42290:27061,17138,94238,93737,20255,
42291:70470,83269,72430,61013,40807,
42292:71843,86594,25732,31603,6354,
42293:9450,83689,56298,76793,45018,
42294:37720,20623,79815,6074,28978,
42295:41841,62520,72286,97992,66495,
42296:65694,83959,18570,43445,39464,
42297:53010,44458,75101,70892,96661,
42298:64373,85732,53098,81781,76839,
42299:3756,24831,64622,46901,60674,
42300:17012,14572,66721,95058,73123,
42301:70389,68705,76255,62809,46783,
42302:28607,9996,48807,39279,64740,
42303:28678,42048,58705,74431,27513,
42304:67517,18228,22868,15027,79208,
42305:20681,62286,50128,53440,75758,
42306:45877,56377,61847,9108,56431,
42307:59885,47248,97195,77884,99582,
42308:26571,85495,7686,28907,46246,
42309:40852,94883,16625,63965,75151,
42310:812,11597,22599,17389,65872,
42311:69703,7809,10282,90630,32671,
42312:12236,91334,66352,90605,71651,
42313:3758,39379,78427,28269,16914,
42314:66787,74006,31800,60076,89923,
42315:14400,61503,10278,68159,44874,
42316:12011,70045,68429,7816,99459,
42317:76195,67868,92965,17056,81535,
42318:35509,97165,38368,37814,93126,
42319:19760,54086,51131,67125,31947,
42320:15522,88216,16456,2896,28403,
42321:85227,22047,39296,29462,63152,
42322:25796,1120,41666,71112,18069,
42323:97622,93205,42647,94079,9846,
42324:35716,36366,5036,21750,60605,
42325:96622,59024,34788,91508,76481,
42326:54370,46240,76354,13320,33412,
42327:11498,49674,62766,57989,28363,
42328:22201,66513,35056,18987,33847,
42329:13559,53734,87967,57406,44659,
42330:52593,73692,88958,36531,51116,
42331:2706,15367,30643,1928,56080,
42332:85744,85873,76343,35845,27800,
42333:67218,92307,59631,14181,34535,
42334:77011,81063,66805,52312,2654,
42335:20747,49456,66888,99440,74288,
42336:29925,69104,31336,5986,94117,
42337:76767,17940,62806,53418,30891,
42338:47760,85802,1284,30456,26547,
42339:9618,78113,67890,62639,22005,
42340:55692,71754,47521,68965,69980,
42341:26064,41131,74581,77222,32561,
42342:48083,4847,45953,21708,82801,
42343:13138,19333,94881,2033,26934,
42344:79500,33626,67538,79891,69777,
42345:25910,74377,37409,81399,94892,
42346:56734,26914,87367,60547,19301,
42347:43031,11767,35531,16259,41713,
42348:33986,95968,57575,88854,33414,
42349:61006,70487,5104,35499,48240,
42350:98599,28764,42406,42518,80774,
42351:21826,38183,4316,54658,47656,
42352:23599,30911,26968,51948,13717,
42353:70595,18969,77818,96430,47532,
42354:46404,35589,57748,44971,83344,
42355:57942,89798,8681,10736,38342,
42356:23657,69975,87101,42243,96072,
42357:77850,46461,64895,12197,62995,
42358:40464,11011,30003,80871,46163,
42359:58079,59663,68012,35042,84057,
42360:3175,87028,48902,96431,85798,
42361:39615,37113,1042,74577,26921,
42362:78272,59384,14413,57648,68093,
42363:60898,9291,92957,62943,24887,
42364:95175,62320,14447,12468,64066,
42365:44066,85480,23469,98695,30954,
42366:20412,14161,84322,68729,57201,
42367:71671,99079,88511,28941,14,
42368:31346,45021,11404,78162,63609,
42369:37491,60920,89321,90206,34863,
42370:3491,95296,55278,68131,36489,
42371:40445,97950,13970,16464,23677,
42372:80514,68452,60048,14966,54314,
42373:2922,90424,73361,73589,87932,
42374:73786,94656,9544,7758,86179,
42375:26487,31176,53624,85624,28717,
42376:53018,59674,60648,15536,11203,
42377:53954,64684,29642,34077,50879,
42378:54333,65774,66600,92270,4022,
42379:51689,56505,12805,53416,50999,
42380:45087,35191,60921,1917,88435,
42381:85358,3580,40617,49188,12990,
42382:89885,83513,93083,87939,62293,
42383:59203,33780,65986,97722,21342,
42384:43219,66723,49077,93017,69532,
42385:1271,64866,95876,38927,35582,
42386:50945,31648,41753,21780,74738,
42387:63428,51959,72920,93822,98427,
42388:44758,12022,82648,32910,26016,
42389:48227,29029,22789,51798,5279,
42390:64848,43598,98483,45839,26309,
42391:68555,30327,81680,8450,79529,
42392:10138,17496,47947,35355,61466,
42393:87119,82645,33588,7122,34803,
42394:91027,85841,69905,20979,6821,
42395:59083,53072,22886,95513,93092,
42396:61294,91678,85304,12311,60352,
42397:85890,40966,97730,32951,61676,
42398:28757,90882,4030,82236,46498,
42399:29827,69713,90754,15165,65173,
42400:96757,87000,42123,43055,26948,
42401:22207,71354,71179,43394,1100,
42402:92262,45559,2791,57649,86943,
42403:9842,20419,74370,80673,9728,
42404:94322,79592,76882,8167,88168,
42405:20390,55062,47489,57270,37064,
42406:42518,71216,80774,42350,25398,
42407:49491,41244,54947,3418,13613,
42408:49514,33444,12458,32153,57947,
42409:12515,36887,49112,99437,82915,
42410:41533,16107,64213,44754,76658,
42411:95029,61519,98265,91341,40718,
42412:97284,48980,26329,28097,33277,
42413:13168,75299,93528,65178,13188,
42414:41036,24931,42499,60115,69989,
42415:96171,5533,43693,9303,15386,
42416:4069,20603,30574,90193,43226,
42417:21181,26358,71220,68567,18315,
42418:76516,19233,59799,93275,62536,
42419:62729,56086,38080,61552,19744,
42420:15229,51761,6714,67573,61259,
42421:13403,4055,98857,49245,74590,
42422:18719,45655,88887,32422,11742,
42423:28793,90620,15774,76350,58596,
42424:18232,31214,35508,95724,45950,
42425:97653,96023,28785,54129,86038,
42426:27696,21603,43945,65057,38586,
42427:97098,8239,48813,77790,75157,
42428:35497,16476,55938,1757,4517,
42429:39925,75640,85814,89212,68178,
42430:58935,19582,12786,63813,24330,
42431:49416,58320,54469,78641,72321,
42432:68607,26581,33506,57710,39229,
42433:11111,82434,6670,84483,30635,
42434:33085,77845,24181,24237,29150,
42435:11066,56913,48970,50136,81085,
42436:6036,53970,70417,35360,77227,
42437:83491,72338,2008,3745,52494,
42438:38691,89419,60343,27635,62996,
42439:60626,23792,219,71519,44069,
42440:69798,24803,44779,76150,84183,
42441:45901,64360,77039,75779,60902,
42442:46747,27272,21875,79943,64817,
42443:62696,82768,18556,78085,13316,
42444:33996,72044,80964,70302,42543,
42445:15206,37678,12619,56934,32387,
42446:67814,66814,28889,99245,94237,
42447:30146,19065,99283,40796,66525,
42448:87006,83933,38227,29998,38541,
42449:63083,7134,48672,19213,29237,
42450:19703,23022,13015,3464,7183,
42451:75095,64920,63435,25101,89488,
42452:15594,36367,20964,76431,97519,
42453:67625,38265,17783,81537,93497,
42454:80874,71672,7555,62130,51486,
42455:90020,90280,63389,63997,35979,
42456:38904,86898,24757,45369,53752,
42457:14181,80229,42612,69875,33782,
42458:44056,64831,10974,77929,6637,
42459:60854,52068,15356,79231,67149,
42460:42799,73731,97242,43276,64194,
42461:85560,33480,23885,65186,62028,
42462:69679,84918,61741,75326,52774,
42463:88773,91447,83334,6348,1068,
42464:47144,66214,10235,5780,17514,
42465:3900,69869,29872,69717,36242,
42466:21544,19763,56799,59079,16846,
42467:28644,22320,75991,14053,65664,
42468:30721,21526,26486,24383,71768,
42469:76434,59951,48246,80555,15159,
42470:96468,27774,2431,12011,43320,
42471:13404,69261,87607,20610,50097,
42472:93039,41887,10847,58465,67718,
42473:42126,14467,70919,97318,51597,
42474:55521,98789,37896,10524,94895,
42475:68089,74741,94859,12150,95574,
42476:22262,57676,36782,97820,72732,
42477:29367,16272,5885,67438,48256,
42478:84676,21961,11071,47596,85263,
42479:38190,69288,40031,74960,18316,
42480:23670,87637,63070,89033,58103,
42481:84947,2695,85465,54189,61882,
42482:85785,72973,7669,22233,77253,
42483:57535,30092,67985,11028,68546,
42484:16216,30827,52421,4107,75389,
42485:54038,59958,12937,27412,86916,
42486:52964,60277,44468,70772,13633,
42487:13408,8492,17990,21714,18530,
42488:69470,73598,56213,10535,16172,
42489:19025,27674,35872,9674,48094,
42490:97508,75006,48286,77937,86347,
42491:33666,97616,5526,79961,31236,
42492:54771,90748,23084,27120,95546,
42493:93279,51159,45649,3573,82692,
42494:736,80209,45660,62072,89027,
42495:82286,61907,52220,43843,54823,
42496:88927,61559,58833,89679,21056,
42497:45871,53996,62275,36167,82605,
42498:62890,55467,39878,28211,23442,
42499:41036,69989,60115,42414,24931,
42500:78693,95557,64970,77911,17136,
42501:29418,85626,72290,68636,39717,
42502:95013,96097,72385,31885,85593,
42503:85201,76052,10031,2417,14129,
42504:51202,70533,52151,16158,81590,
42505:84640,79554,97294,61680,36250,
42506:50564,57404,35391,21582,36807,
42507:71288,11328,32098,66953,49299,
42508:26021,54200,40932,40557,7374,
42509:42639,59887,59738,98474,77165,
42510:49948,30099,10806,62753,38148,
42511:76306,4172,79220,86071,72369,
42512:74469,25,17311,91784,18846,
42513:58786,10769,88556,75248,46659,
42514:82322,42231,34447,52156,24734,
42515:23929,51186,70,68978,69902,
42516:84671,80743,73032,87751,56867,
42517:84506,9711,61493,89621,31993,
42518:98599,42406,28764,80774,42350,
42519:66516,23913,6801,38491,91653,
42520:90889,17466,47897,26485,34968,
42521:26348,64563,4687,87404,63277,
42522:89636,59838,60266,80797,40378,
42523:9602,5480,31355,86266,51556,
42524:14692,11243,58784,67165,76363,
42525:82765,88011,19157,68401,79903,
42526:54599,10035,23956,28154,63885,
42527:51510,71905,81711,48274,29771,
42528:6838,12425,44522,54283,83814,
42529:12750,5802,47974,61387,47815,
42530:89446,47403,47114,11400,35392,
42531:64024,46333,30073,44865,11532,
42532:15804,4066,26336,26063,6548,
42533:76376,47499,98948,39477,72198,
42534:54013,64352,96429,62359,37540,
42535:68635,8573,68987,64123,49740,
42536:42737,19893,87308,12773,38215,
42537:5678,63240,55099,82424,72784,
42538:45489,68531,17268,25361,96064,
42539:5719,9742,23508,82003,76962,
42540:41554,85834,90978,46301,83459,
42541:39943,81554,70451,88333,5506,
42542:28931,84401,94650,75208,45234,
42543:70302,72044,28563,42444,80964,
42544:58303,40051,29580,40321,46683,
42545:86625,61064,2426,15542,35987,
42546:62378,59233,30852,12202,97066,
42547:91809,18858,36787,58636,24218,
42548:25000,53755,94474,69865,2825,
42549:13514,40854,51950,99199,87509,
42550:86681,19458,4903,33350,17946,
42551:36666,40643,75229,75491,88765,
42552:90221,70125,37302,89439,54263,
42553:41046,8517,33577,53594,45276,
42554:75105,73208,95708,57208,54138,
42555:28333,49308,25998,76512,25109,
42556:83636,76871,21044,59459,50311,
42557:54235,51757,49827,23932,2867,
42558:36006,26183,70931,53564,56600,
42559:74495,5320,94085,9403,55972,
42560:75343,8946,3916,84726,42653,
42561:3998,42202,66996,5800,74447,
42562:88102,81548,94015,58805,67217,
42563:27491,19194,86160,76079,16691,
42564:25668,16177,52730,22885,36143,
42565:56993,29478,16268,54877,88300,
42566:90878,40423,79892,9332,1907,
42567:24088,56102,14730,16261,63058,
42568:71698,32557,24468,29077,40758,
42569:44527,62026,50480,25130,43556,
42570:62510,75558,71058,43685,27341,
42571:43237,71749,22532,51997,19709,
42572:87543,88393,39360,96497,52175,
42573:55674,84553,81544,52891,53808,
42574:43252,34675,54017,4176,54457,
42575:45358,14232,68695,78269,47942,
42576:60869,10882,94678,49977,34523,
42577:95763,60157,75477,1227,57051,
42578:53707,79447,64395,44601,45472,
42579:31867,82852,18651,60955,29106,
42580:74233,76763,96583,48225,74997,
42581:19393,51996,78630,73215,37847,
42582:62515,69149,80848,67645,1640,
42583:2484,68148,61075,21197,1664,
42584:33510,99384,21531,82922,51924,
42585:438,71453,39325,37772,79253,
42586:56475,41057,63369,30001,48070,
42587:95131,17911,43457,97983,41011,
42588:86547,54561,5123,49762,63742,
42589:39705,96691,55419,12576,61582,
42590:71674,89764,44645,81368,1018,
42591:78102,27174,87764,49202,86082,
42592:3365,96705,25877,53364,64298,
42593:34092,47585,61671,75666,28391,
42594:35869,11652,38178,11867,59563,
42595:83692,97759,5128,52078,20724,
42596:69955,80704,47115,47560,11323,
42597:75247,77468,96294,44820,1121,
42598:9806,35113,70261,20136,20879,
42599:56352,46084,63903,78288,22674,
42600:63467,5779,68494,35384,9129,
42601:68715,88461,47835,60429,43211,
42602:22199,66644,4285,9510,48344,
42603:62719,7190,49020,79917,24616,
42604:15872,77408,33971,82057,46992,
42605:37803,60734,76961,71109,21080,
42606:44072,25212,31158,55896,31644,
42607:22353,29536,72609,44658,35320,
42608:38044,53124,92450,32915,93227,
42609:47860,50766,86823,30522,59599,
42610:16987,42105,10053,33805,66630,
42611:77910,37062,69456,30925,97456,
42612:52061,73130,42457,69875,33782,
42613:53292,11227,57830,56504,2313,
42614:4791,9648,93215,78749,62338,
42615:82404,21934,97540,85135,5916,
42616:26939,88683,18821,33387,35059,
42617:28731,31373,40943,31801,25519,
42618:48613,59830,97220,77774,67243,
42619:87896,41389,5937,64768,78187,
42620:91497,78201,8912,25595,93666,
42621:42315,94670,84452,53546,43038,
42622:8313,20086,81987,20264,52776,
42623:20127,6246,68174,77579,69008,
42624:80782,34594,70594,8014,9685,
42625:19497,37945,77316,46916,2186,
42626:86850,6170,24113,46384,80167,
42627:36004,68572,89269,18097,89848,
42628:23890,33605,93042,84145,63413,
42629:70166,80297,28193,34854,77101,
42630:21147,22102,86941,38478,96838,
42631:53464,11193,6510,54749,99315,
42632:16686,15238,19642,83784,2631,
42633:44517,17578,15876,69515,16176,
42634:55862,78008,80611,18191,26077,
42635:57869,61321,58012,44293,50676,
42636:56680,92763,91701,52971,4147,
42637:12788,2894,10218,65095,30043,
42638:28057,11941,37233,36353,19658,
42639:42509,20615,59929,45724,23801,
42640:60422,598,31984,22658,95300,
42641:10610,76778,61352,88069,73456,
42642:30554,3295,41603,77002,84664,
42643:35166,48967,10289,48844,12644,
42644:59576,74906,80916,9014,26519,
42645:65235,55517,18066,4047,53272,
42646:51717,92523,54647,14032,25716,
42647:25545,31573,77318,97622,93205,
42648:76049,8969,85421,51745,83054,
42649:71048,11526,29224,12643,47713,
42650:90024,22242,65815,44901,20497,
42651:35789,17038,16012,49755,88252,
42652:53440,32865,54373,89157,49638,
42653:8946,43227,42560,3916,84726,
42654:5005,2375,91646,35748,32809,
42655:55829,7112,93122,70396,89281,
42656:10546,13235,95785,53053,83087,
42657:10449,51937,44886,91125,85332,
42658:42973,91745,91728,67791,19478,
42659:80733,733,88942,22436,59172,
42660:981,44472,40708,36016,7103,
42661:44659,87967,99057,42329,98751,
42662:44985,67757,89966,16184,33598,
42663:80893,85278,26045,16122,1451,
42664:53654,23525,11823,43161,58513,
42665:73398,58663,45855,4413,7647,
42666:16596,86001,45378,85760,80438,
42667:63844,32982,37676,82561,40482,
42668:7062,27715,15094,14374,48104,
42669:22780,55213,87020,17452,84668,
42670:42504,79883,81590,66364,811,
42671:35837,23345,9880,66595,86205,
42672:78394,7799,18203,26376,83335,
42673:36625,52713,81521,84027,28343,
42674:87285,88221,35942,89067,80426,
42675:47478,61522,64208,91723,672,
42676:90653,52343,80978,17540,10672,
42677:45585,50837,85547,5246,60296,
42678:67531,57143,55926,67027,15878,
42679:1336,17112,93555,95228,87174,
42680:38451,98773,21998,10573,8857,
42681:84391,78539,58703,40573,47183,
42682:90502,9036,64894,75968,28360,
42683:20477,20793,59027,80504,47062,
42684:28349,41978,15917,42742,1904,
42685:64906,39079,45342,78809,68624,
42686:88310,41616,21456,19307,2329,
42687:81958,43417,35732,46476,64475,
42688:95291,43735,92740,1780,34147,
42689:5203,6584,53179,15432,68878,
42690:95297,85468,47135,65048,95177,
42691:8819,48039,24797,70942,95603,
42692:60343,4101,27635,33275,80330,
42693:91667,17813,47301,88503,74684,
42694:60582,3328,88872,36899,64246,
42695:38622,31989,53072,33485,61854,
42696:32810,85183,74498,31877,63777,
42697:8167,87208,59746,76650,84412,
42698:89332,18684,96777,51044,67946,
42699:10470,48963,86122,40899,21966,
42700:39748,45233,41537,4214,65902,
42701:82819,1534,132,91784,29021,
42702:24906,82722,52684,69846,1494,
42703:38258,77366,26122,97113,63519,
42704:5819,23330,88092,43031,83856,
42705:67162,72121,50785,77693,81099,
42706:86009,71346,93245,13893,84959,
42707:17011,88835,58791,39195,24897,
42708:82100,332,20664,1860,81053,
42709:25605,8312,19526,84557,46296,
42710:99427,37032,4989,43446,96906,
42711:92559,35339,34530,80036,72869,
42712:70712,79019,12104,79966,63418,
42713:23324,51037,66011,43605,54335,
42714:40122,85683,73457,32828,37084,
42715:39208,74286,19206,16994,99583,
42716:33309,35440,79683,28872,25208,
42717:26224,12610,71432,11603,88656,
42718:77582,75531,16636,51975,22913,
42719:58082,81135,1967,18662,21936,
42720:11985,77859,87595,48550,76820,
42721:53739,94267,9295,88870,94833,
42722:95491,79983,4046,51081,71434,
42723:67489,38644,50002,48238,51427,
42724:64942,24057,62243,12420,45685,
42725:37481,99405,23006,19774,93813,
42726:37761,47294,55919,66214,31201,
42727:16772,14369,78952,5689,37621,
42728:73578,88124,94975,91534,81296,
42729:81275,98194,21199,99881,50545,
42730:80896,3654,42018,8902,14246,
42731:89244,99061,30263,82707,58548,
42732:64482,90430,81328,7262,26015,
42733:21138,47554,5648,87853,67949,
42734:22935,98302,34940,23196,1048,
42735:26274,69592,80204,91527,83474,
42736:38931,11321,17901,81317,63318,
42737:58412,76163,38215,85529,92864,
42738:91594,50772,72470,24044,53256,
42739:27510,39319,57055,77167,59673,
42740:36506,88513,85419,86613,26286,
42741:16785,68874,84954,28329,9307,
42742:21142,28349,1904,15917,42684,
42743:5734,86412,70028,23827,39552,
42744:97504,97366,32528,35984,64930,
42745:34561,76492,23592,57978,80451,
42746:75749,43420,12808,97263,79221,
42747:36810,21469,43007,62958,37665,
42748:70243,77777,24273,86291,16930,
42749:16298,50994,39165,77822,19838,
42750:6350,1758,95328,19489,1447,
42751:33047,99170,38564,19095,86703,
42752:67093,69692,638,79726,8099,
42753:65113,62471,20533,69899,71027,
42754:7376,91371,11838,26360,52644,
42755:49190,23625,16232,8382,91615,
42756:13277,44259,13577,77057,23636,
42757:21951,4002,7501,8341,59832,
42758:44627,44493,77444,51010,35338,
42759:90531,95004,60384,39604,91303,
42760:13340,73602,60551,76804,48026,
42761:27570,40792,57996,29869,41715,
42762:1793,36393,30428,25303,95423,
42763:70532,45849,41124,38747,81931,
42764:80940,39553,90205,65888,27748,
42765:85698,95404,22876,41711,4387,
42766:39170,14108,12218,79613,26000,
42767:22445,95948,28583,80831,50984,
42768:67989,81366,63720,35358,86934,
42769:49036,77225,25681,97570,55328,
42770:78821,40522,8197,36918,8725,
42771:90409,73741,17506,25373,8057,
42772:260,46947,4651,84064,18648,
42773:54822,71258,98550,66155,60681,
42774:35179,65413,46803,16276,65134,
42775:31762,39640,64396,90375,93123,
42776:56292,68976,99871,71770,97869,
42777:59705,22438,96381,63343,24626,
42778:49688,64929,17632,80721,6985,
42779:6773,93568,17965,79104,79370,
42780:5624,99510,61356,16900,261,
42781:8063,4925,61688,50665,40096,
42782:61901,94947,34762,87903,69754,
42783:87385,2192,32210,41776,88220,
42784:55207,19125,44371,36522,47647,
42785:18393,17664,96536,14680,77577,
42786:8873,7696,31730,40300,15440,
42787:92310,19140,20679,66896,37874,
42788:27498,27448,47856,56562,22085,
42789:6162,43661,47177,47459,77811,
42790:59710,40825,73732,13405,94894,
42791:21429,32974,14983,87366,99101,
42792:49231,7072,48355,56714,43490,
42793:13307,86159,39911,56105,25498,
42794:17033,17055,64895,97499,7419,
42795:33929,95010,56202,49648,58476,
42796:61670,7932,83868,30502,4343,
42797:53888,19604,36876,44341,48627,
42798:11711,44478,87734,45115,95361,
42799:99696,17676,71771,6423,43276,
42800:59190,31403,99604,41520,35595,
42801:89720,66417,47609,17179,48728,
42802:9371,5303,25438,82023,23071,
42803:53887,1660,21879,6679,48861,
42804:29522,71819,5610,62955,40039,
42805:29360,24655,59845,27861,81473,
42806:41925,7090,45728,58975,14056,
42807:4519,39700,91441,90202,66895,
42808:60438,21015,42196,30966,50621,
42809:84803,97657,8769,58481,91377,
42810:58172,91797,79175,51788,62772,
42811:70126,61904,8889,22633,96638,
42812:33631,19564,73852,52387,60305,
42813:27769,84689,13567,40352,78399,
42814:54059,38802,55323,46922,30262,
42815:85100,67416,50838,93912,80985,
42816:38957,83832,64044,40004,23448,
42817:2943,83128,3553,97732,46345,
42818:44332,88260,10036,54981,28879,
42819:76694,77125,26586,2275,54324,
42820:52021,2684,85846,34554,64424,
42821:24593,72092,23587,99028,11759,
42822:39821,51256,75571,76456,27637,
42823:31017,87334,27549,49743,89599,
42824:99825,50191,95660,69092,48746,
42825:14724,90853,32627,40815,31342,
42826:60974,66540,82231,44165,18644,
42827:62574,20187,51229,99053,57513,
42828:44632,40950,99469,19114,22752,
42829:88828,66178,88115,57692,60292,
42830:82124,55178,45793,15318,74602,
42831:47638,17958,73167,13346,2607,
42832:17377,57002,83981,54666,97149,
42833:6236,64167,28970,35950,43881,
42834:42283,67586,79209,43280,74439,
42835:35501,48631,62858,6406,98728,
42836:90534,16380,77146,27781,28632,
42837:91203,26359,56167,59828,49842,
42838:96112,23468,8613,48601,9020,
